2025-09-05 22:04:27;13.51;1025;83
2025-09-05 22:04:29;13.51;1025;83
2025-09-05 22:07:30;13.43;1025;83
2025-09-05 22:07:32;13.43;1025;83
2025-09-05 22:09:13;13.43;1025;83
2025-09-05 22:09:15;13.43;1025;83
2025-09-06 00:21:55;11.21;1025;87
2025-09-06 00:21:57;11.21;1025;87
2025-09-08 11:13:46;21.23;1017;78
2025-09-08 11:13:48;21.23;1017;78
